hotel,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,is_canceled
City Hotel,41,October,43,18,2,3,1,0.0,0,BB,CZE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,105.0,0,2,0
City Hotel,10,August,34,21,0,1,2,0.0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,0.0,0,2,0
Resort Hotel,0,April,16,13,0,1,2,0.0,0,BB,ESP,Direct,TA/TO,1,0,1,A,G,0,No Deposit,,,0,Transient,55.0,0,1,0
Resort Hotel,191,February,8,23,4,10,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,96.0,,0,Transient,52.0,1,1,0
City Hotel,0,June,26,20,1,3,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,A,A,0,No Deposit,,153.0,0,Transient,95.0,0,0,1
City Hotel,184,October,43,17,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,128.7,0,2,0
Resort Hotel,275,October,41,4,2,0,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,26,0,A,A,0,Non Refund,208.0,,0,Transient,50.0,0,0,1
City Hotel,25,August,35,27,1,0,2,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,62.03,0,0,0
Resort Hotel,153,March,12,13,2,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,40.5,0,1,1
City Hotel,162,August,33,19,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,140.0,0,0,1
City Hotel,7,August,34,19,0,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Contract,97.0,0,1,0
City Hotel,19,July,30,25,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,0
Resort Hotel,0,May,19,3,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,79.0,0,0,0
City Hotel,372,July,29,14,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,1
Resort Hotel,236,May,20,12,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315.0,,0,Transient-Party,48.0,0,0,1
Resort Hotel,70,March,10,8,0,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,242.0,0,Transient,66.5,0,1,0
Resort Hotel,1,May,20,17,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,95.0,1,1,0
City Hotel,193,October,42,15,0,3,2,0.0,0,BB,,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12.0,,0,Transient,65.0,0,0,1
City Hotel,0,April,18,25,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,15,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,1,1
Resort Hotel,118,May,20,16,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,42.95,0,1,0
City Hotel,39,April,17,21,1,3,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,137.7,0,0,0
City Hotel,294,August,32,7,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0,1
City Hotel,0,January,2,3,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,97.0,0,0,0
City Hotel,192,June,26,24,0,2,1,0.0,0,BB,SRB,Offline TA/TO,TA/TO,0,0,0,A,F,1,No Deposit,34.0,,0,Transient-Party,95.0,0,0,0
City Hotel,155,October,41,3,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,132.3,0,3,0
Resort Hotel,15,May,19,7,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,,,0,Transient,90.0,1,0,0
City Hotel,54,July,28,9,2,2,1,0.0,0,BB,ISL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.55,0,0,1
Resort Hotel,171,March,10,5,2,5,2,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,E,E,0,No Deposit,298.0,,0,Transient-Party,71.0,0,0,0
City Hotel,51,November,46,12,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,60.0,0,0,0
City Hotel,12,October,44,26,0,1,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,130.0,0,0,0
City Hotel,2,April,17,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,3,4,A,D,0,No Deposit,,72.0,0,Transient,45.0,0,1,0
Resort Hotel,215,May,21,16,3,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,101.7,0,2,1
Resort Hotel,177,July,30,25,0,5,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,F,F,2,No Deposit,250.0,,0,Transient-Party,189.0,0,1,0
City Hotel,118,June,23,2,0,3,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,0,0,1
City Hotel,22,November,47,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,127.0,0,Transient-Party,62.0,0,1,0
City Hotel,1,March,14,30,0,1,1,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,1,0
Resort Hotel,262,September,39,21,1,3,2,0.0,0,HB,BEL,Groups,Corporate,0,0,0,A,A,0,No Deposit,183.0,,0,Transient-Party,89.2,0,0,0
Resort Hotel,142,May,20,17,2,5,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,43.2,0,0,0
City Hotel,25,October,43,20,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Group,75.0,0,0,0
Resort Hotel,264,August,34,26,4,10,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,71.0,,0,Transient,89.79,0,0,0
City Hotel,134,June,23,7,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,110.0,0,0,1
Resort Hotel,131,December,52,21,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,50.4,0,0,0
City Hotel,106,November,46,6,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,D,A,4,No Deposit,,107.0,0,Transient-Party,103.0,0,0,0
City Hotel,32,January,1,4,0,4,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,68.07,0,1,0
City Hotel,6,March,13,23,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.0,1,1,0
City Hotel,14,September,38,15,0,3,1,0.0,0,BB,BLR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,114.0,0,1,0
City Hotel,42,April,17,21,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.84,0,1,0
City Hotel,139,August,33,15,0,4,2,3.0,0,HB,ESP,Direct,Direct,0,0,0,G,G,0,No Deposit,,14.0,0,Transient,300.0,0,1,0
Resort Hotel,68,August,34,18,2,5,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,241.0,,0,Transient,176.64,0,2,0
Resort Hotel,14,May,21,23,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,101.33,0,1,0
City Hotel,58,March,12,17,0,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,63.0,0,0,0
City Hotel,437,May,19,2,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,60.0,0,0,1
City Hotel,112,June,23,2,0,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,100.0,0,0,0
Resort Hotel,159,June,27,26,2,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,99.85,1,0,0
Resort Hotel,27,March,12,17,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,48.05,0,1,0
City Hotel,475,October,44,27,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,1
City Hotel,60,February,6,5,1,2,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.3,0,0,0
City Hotel,1,September,40,29,0,1,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,106.2,0,1,0
Resort Hotel,16,March,12,17,2,3,2,0.0,0,HB,LTU,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,115.0,,0,Transient,63.9,0,0,0
Resort Hotel,63,October,44,23,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,241.0,,0,Transient,42.43,0,1,0
City Hotel,43,October,43,24,2,2,1,0.0,0,BB,CN,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,147.25,0,1,0
Resort Hotel,80,July,29,16,2,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,172.0,0,1,0
City Hotel,29,December,52,23,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.0,0,0,0
City Hotel,271,September,39,23,0,2,3,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient-Party,125.4,0,0,0
Resort Hotel,248,June,25,14,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.0,0,0,1
Resort Hotel,1,July,28,8,0,2,2,0.0,0,BB,CHE,Corporate,Corporate,0,0,0,A,F,0,No Deposit,,110.0,0,Transient,104.72,1,1,0
Resort Hotel,47,August,35,29,2,1,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,103.18,0,1,0
Resort Hotel,250,June,23,2,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.0,0,1,1
Resort Hotel,46,October,45,30,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242.0,,0,Transient,53.41,0,1,0
City Hotel,74,May,19,11,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,180.0,0,0,1
City Hotel,21,March,10,6,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,118.0,0,0,0
Resort Hotel,24,May,19,7,2,5,2,0.0,0,HB,AUT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15.0,,0,Transient-Party,85.0,0,0,0
Resort Hotel,169,March,14,31,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,0,Refundable,,223.0,0,Transient-Party,66.0,0,0,0
City Hotel,200,May,20,20,2,1,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,138.6,0,0,1
City Hotel,65,September,36,5,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,1
Resort Hotel,27,April,16,12,0,2,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,,,0,Transient,60.0,1,1,0
Resort Hotel,30,March,10,8,0,1,1,0.0,0,BB,PRT,Corporate,Direct,1,0,1,A,A,0,No Deposit,,338.0,0,Transient,38.5,1,0,0
Resort Hotel,321,July,29,13,1,4,2,0.0,0,HB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,132.8,0,1,1
City Hotel,187,August,33,12,1,2,2,1.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,121.5,0,1,0
City Hotel,150,July,29,22,2,1,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,175.5,0,0,1
City Hotel,211,May,23,31,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,3.0,,46,Transient,115.0,0,0,1
Resort Hotel,37,October,44,25,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,60.0,0,2,0
City Hotel,191,June,23,3,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,132.0,0,0,0
Resort Hotel,5,February,8,16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,366.0,0,Transient,40.0,0,0,0
Resort Hotel,1,June,22,1,0,2,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,92.0,1,1,0
Resort Hotel,58,May,20,8,2,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,393.0,,0,Transient-Party,48.6,0,1,0
Resort Hotel,208,April,17,19,2,5,1,0.0,0,HB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,273.0,,0,Transient,44.36,0,0,1
City Hotel,16,January,3,12,4,10,2,2.0,0,BB,AGO,Direct,Direct,0,0,0,E,E,0,No Deposit,14.0,,0,Transient,152.0,0,0,1
City Hotel,321,September,36,3,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,1,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.8,0,0,1
City Hotel,28,November,46,10,0,3,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.0,0,2,0
City Hotel,265,April,17,20,0,4,2,0.0,0,BB,AUT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30.0,,176,Transient-Party,99.0,0,0,0
City Hotel,37,April,17,26,2,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,119.0,,0,Transient-Party,85.0,0,1,0
City Hotel,349,October,41,4,1,5,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,58.0,,162,Transient-Party,80.0,0,0,1
City Hotel,102,April,17,24,1,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,,424.0,0,Transient-Party,90.0,0,0,0
City Hotel,50,May,22,30,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.1,0,0,1
City Hotel,0,May,21,20,0,1,1,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,176.0,0,0,0
Resort Hotel,13,March,13,25,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,242.0,,0,Transient,78.8,0,1,0
City Hotel,164,May,20,15,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,160.0,0,0,1
City Hotel,13,April,18,26,0,3,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,58.0,,0,Transient-Party,96.0,0,0,0
City Hotel,62,February,8,18,2,3,2,0.0,0,BB,UKR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,65.66,0,0,1
City Hotel,190,September,40,30,2,7,2,0.0,0,BB,ISL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,110.9,0,0,0
Resort Hotel,19,August,34,21,1,0,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,240.0,,0,Transient,260.0,0,1,1
City Hotel,26,May,20,17,0,2,1,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,474.0,,0,Transient-Party,130.0,0,0,0
Resort Hotel,32,April,18,30,2,5,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,93.57,0,0,1
City Hotel,191,July,31,25,1,4,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,86.75,0,0,0
Resort Hotel,1,November,48,26,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.4,0,0,0
Resort Hotel,216,June,23,3,4,7,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,40.0,,0,Transient,60.9,0,0,0
City Hotel,101,May,19,5,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,126.9,0,1,0
City Hotel,146,April,18,24,2,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,26.0,,50,Transient,95.0,0,0,1
City Hotel,1,February,6,6,1,1,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,0,0
Resort Hotel,209,July,31,30,1,3,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,,0,Contract,90.95,0,0,0
City Hotel,18,March,12,18,1,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,97.0,0,0,1
Resort Hotel,8,December,49,3,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,1,0,E,E,0,No Deposit,,,0,Transient,58.0,0,0,1
City Hotel,69,April,14,6,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,,197.0,0,Transient,85.0,0,0,1
City Hotel,56,December,50,7,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,0,1
City Hotel,27,June,24,9,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191.0,,0,Transient-Party,120.0,0,0,1
Resort Hotel,8,March,13,21,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,74.0,0,1,0
Resort Hotel,106,August,32,11,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,250.0,0,1,1
Resort Hotel,95,August,34,21,1,2,1,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,125.0,0,1,1
City Hotel,140,January,4,27,1,2,2,0.0,0,SC,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,94.67,0,2,0
Resort Hotel,388,May,21,25,0,3,2,0.0,0,BB,CN,Groups,TA/TO,0,0,0,E,E,0,No Deposit,96.0,,0,Transient-Party,72.0,0,1,0
Resort Hotel,224,May,22,25,1,4,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,4,No Deposit,,223.0,0,Transient-Party,52.0,1,1,0
City Hotel,26,March,9,3,1,2,2,0.0,0,SC,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,1,0
City Hotel,61,July,30,23,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.9,0,0,1
Resort Hotel,182,June,23,3,1,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,248.0,,0,Transient,97.3,0,0,1
City Hotel,71,June,25,14,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,120.0,0,0,1
City Hotel,290,August,32,3,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,1
City Hotel,285,June,25,20,0,4,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,110.0,0,1,1
Resort Hotel,37,November,46,10,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,37.8,0,0,1
City Hotel,37,March,10,1,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,81.9,0,1,1
Resort Hotel,0,April,15,5,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,56.0,0,0,0
City Hotel,255,April,17,28,2,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,78.35,0,1,0
Resort Hotel,105,November,47,18,2,4,2,0.0,0,Undefined,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,313.0,,65,Transient-Party,69.0,0,0,0
City Hotel,14,January,2,8,1,2,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,68.85,0,0,0
City Hotel,293,July,27,8,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,4,0
City Hotel,46,February,7,7,2,3,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,79.35,0,1,1
City Hotel,119,August,33,13,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,9.0,,0,Transient,114.3,0,1,0
City Hotel,396,June,26,25,2,0,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,122.4,0,1,0
Resort Hotel,0,May,20,15,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,47.0,0,0,0
City Hotel,213,August,35,28,1,3,1,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,19.0,,0,Transient-Party,104.0,0,0,0
Resort Hotel,40,June,24,6,1,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,116.1,0,0,1
Resort Hotel,92,February,9,26,1,2,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,134.0,,0,Transient,79.0,0,0,1
City Hotel,195,August,33,7,2,1,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,146.7,0,2,1
City Hotel,143,May,19,7,2,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,108.0,0,0,0
City Hotel,60,January,3,20,1,2,2,0.0,1,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,102.6,0,2,0
City Hotel,96,April,15,8,2,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,88.83,0,1,0
City Hotel,175,May,20,19,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,12.0,,0,Transient,110.0,0,0,1
City Hotel,6,August,36,31,0,3,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,119.0,0,1,0
City Hotel,57,March,10,4,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,80.3,0,0,0
Resort Hotel,5,May,22,29,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,E,0,No Deposit,,428.0,0,Transient,45.0,0,0,0
Resort Hotel,85,April,17,21,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,76.0,0,2,0
Resort Hotel,94,June,24,17,0,1,2,0.0,0,HB,GBR,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,135.5,0,0,1
City Hotel,119,May,19,11,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,120.0,0,0,0
City Hotel,309,May,20,13,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,215,Transient-Party,65.0,0,0,0
City Hotel,0,September,37,8,0,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,146.4,0,2,0
City Hotel,297,August,33,10,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0,1
City Hotel,15,February,7,17,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19.0,,0,Transient,95.0,0,0,1
City Hotel,49,December,53,30,0,4,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,71.0,0,0,0
City Hotel,73,May,19,7,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,,0,Transient,170.17,0,0,1
City Hotel,11,April,15,8,0,2,3,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,173.0,0,2,1
Resort Hotel,81,March,11,9,0,3,3,0.0,0,HB,GBR,Groups,TA/TO,0,0,0,A,C,0,No Deposit,115.0,,0,Transient-Party,86.55,0,0,0
City Hotel,34,November,46,11,1,2,1,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,A,3,No Deposit,14.0,,0,Transient,102.67,0,0,0
City Hotel,6,December,50,10,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,A,0,No Deposit,6.0,,0,Transient-Party,0.0,0,0,1
